Vendor_ID,Name,Type,Area,City,Avg_Rating,Total_Rating,Item_ID,Item_Name,Category,Price,Food_Type,Avg_Rating.1,Total_Order
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6165,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6665
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6166,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6666
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6167,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6667
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6168,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6668
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6169,Shawarma Roll,Fast Food,100,Non-Veg,4,6669
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6170,Tandoori Chicken,Fast Food,250,Non-Veg,4,6670
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6171,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6671
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6172,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6672
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6173,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6673
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6174,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6674
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6175,Egg Kalakki,Fast Food,40,Non-Veg,4,6675
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6176,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6676
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6177,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6677
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6178,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6678
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6179,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6679
F2015,Fry Masters 🍤,Fast Food,Chinthamani,Madurai,4,3015,6180,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6680
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6181,Shawarma Roll,Fast Food,100,Non-Veg,4,6681
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6182,Tandoori Chicken,Fast Food,250,Non-Veg,4,6682
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6183,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6683
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6184,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6684
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6185,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6685
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6186,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6686
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6187,Egg Kalakki,Fast Food,40,Non-Veg,4,6687
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6188,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6688
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6189,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6689
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6190,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6690
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6191,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6691
F2016,Hot & Spicy Hub 🌶️,Fast Food,Arappalayam,Madurai,4,3016,6192,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6692
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6193,Shawarma Roll,Fast Food,100,Non-Veg,4,6693
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6194,Tandoori Chicken,Fast Food,250,Non-Veg,4,6694
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6195,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6695
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6196,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6696
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6197,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6697
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6198,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6698
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6199,Egg Kalakki,Fast Food,40,Non-Veg,4,6699
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6200,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6700
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6201,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6701
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6202,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6702
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6203,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6703
F2017,Midnight Tiffin Point 🥞,Fast Food,Kochadai,Madurai,4,3017,6204,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6704
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6205,Shawarma Roll,Fast Food,100,Non-Veg,4,6705
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6206,Tandoori Chicken,Fast Food,250,Non-Veg,4,6706
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6207,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6707
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6208,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6708
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6209,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6709
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6210,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6710
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6211,Egg Kalakki,Fast Food,40,Non-Veg,4,6711
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6212,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6712
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6213,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6713
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6214,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6714
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6215,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6715
F2018,Madurai Wrap House 🌯,Fast Food,Bye Pass Road,Madurai,4,3018,6216,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6716
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6217,Shawarma Roll,Fast Food,100,Non-Veg,4,6717
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6218,Tandoori Chicken,Fast Food,250,Non-Veg,4,6718
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6219,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6719
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6220,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6720
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6221,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6721
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6222,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6722
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6223,Egg Kalakki,Fast Food,40,Non-Veg,4,6723
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6224,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6724
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6225,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6725
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6226,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6726
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6227,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6727
F2019,Crispy Cravings 🍗,Fast Food,Harveypatti,Madurai,4,3019,6228,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6728
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6229,Shawarma Roll,Fast Food,100,Non-Veg,4,6729
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6230,Tandoori Chicken,Fast Food,250,Non-Veg,4,6730
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6231,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6731
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6232,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6732
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6233,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6733
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6234,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6734
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6235,Egg Kalakki,Fast Food,40,Non-Veg,4,6735
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6236,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6736
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6237,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6737
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6238,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6738
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6239,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6739
F2020,Snack Express 🍽️,Fast Food,Pudur,Madurai,4,3020,6240,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6740
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7001,Sambar Rice,Lunch,90,Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7002,Lemon Rice,Lunch,85,Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7003,Paneer Butter Masala with Roti,Lunch,170,Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7004,Chicken Biryani,Lunch,190,Non-Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7005,Curd Rice,Lunch,80,Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7006,Parotta with Kurma,Lunch,100,Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7007,Mushroom Biryani,Lunch,160,Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7008,Mutton Biryani,Lunch,230,Non-Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7009,Mini Meals,Lunch,100,Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7010,Fish Curry Meals,Lunch,210,Non-Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7011,Egg Biryani,Lunch,170,Non-Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7012,Ghee Rice with Dal Fry,Lunch,150,Veg,4.7,1320
L3001,Saravana Samayal,Lunch Center,Periyar,Madurai,4.7,1320,7013,Vegetable Biryani,Lunch,140,Veg,4.7,1320
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7014,Paneer Butter Masala with Roti,Lunch,170,Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7015,Mushroom Biryani,Lunch,160,Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7016,Vegetable Biryani,Lunch,140,Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7017,Mini Meals,Lunch,100,Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7018,Mutton Biryani,Lunch,230,Non-Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7019,Parotta with Kurma,Lunch,100,Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7020,Curd Rice,Lunch,80,Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7021,Kothu Parotta (Egg),Lunch,140,Non-Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7022,Lemon Rice,Lunch,85,Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7023,Chicken Biryani,Lunch,190,Non-Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7024,Fish Curry Meals,Lunch,210,Non-Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7025,Meals,Lunch,130,Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7026,Sambar Rice,Lunch,90,Veg,3.6,2398
L3002,Thalappakatti Meals,Lunch Center,Anna Nagar,Madurai,3.6,2398,7027,Egg Biryani,Lunch,170,Non-Veg,3.6,2398
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7028,Fish Curry Meals,Lunch,210,Non-Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7029,Parotta with Kurma,Lunch,100,Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7030,Kothu Parotta (Egg),Lunch,140,Non-Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7031,Curd Rice,Lunch,80,Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7032,Vegetable Biryani,Lunch,140,Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7033,Chicken Biryani,Lunch,190,Non-Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7034,Ghee Rice with Dal Fry,Lunch,150,Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7035,Mushroom Biryani,Lunch,160,Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7036,Mutton Biryani,Lunch,230,Non-Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7037,Meals,Lunch,130,Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7038,Egg Biryani,Lunch,170,Non-Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7039,Mini Meals,Lunch,100,Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7040,Lemon Rice,Lunch,85,Veg,4.2,3758
L3003,Madurai Virundhu,Lunch Center,Periyar,Madurai,4.2,3758,7041,Sambar Rice,Lunch,90,Veg,4.2,3758
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7042,Parotta with Kurma,Lunch,100,Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7043,Paneer Butter Masala with Roti,Lunch,170,Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7044,Mushroom Biryani,Lunch,160,Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7045,Chicken Biryani,Lunch,190,Non-Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7046,Egg Biryani,Lunch,170,Non-Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7047,Mutton Biryani,Lunch,230,Non-Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7048,Mini Meals,Lunch,100,Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7049,Kothu Parotta (Egg),Lunch,140,Non-Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7050,Sambar Rice,Lunch,90,Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7051,Meals,Lunch,130,Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7052,Lemon Rice,Lunch,85,Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7053,Vegetable Biryani,Lunch,140,Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7054,Curd Rice,Lunch,80,Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7055,Fish Curry Meals,Lunch,210,Non-Veg,3.9,4419
L3004,Sri Amman Mess,Lunch Center,Anna Nagar,Madurai,3.9,4419,7056,Ghee Rice with Dal Fry,Lunch,150,Veg,3.9,4419
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7057,Fish Curry Meals,Lunch,210,Non-Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7058,Egg Biryani,Lunch,170,Non-Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7059,Curd Rice,Lunch,80,Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7060,Chicken Biryani,Lunch,190,Non-Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7061,Kothu Parotta (Egg),Lunch,140,Non-Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7062,Ghee Rice with Dal Fry,Lunch,150,Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7063,Mushroom Biryani,Lunch,160,Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7064,Paneer Butter Masala with Roti,Lunch,170,Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7065,Parotta with Kurma,Lunch,100,Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7066,Mutton Biryani,Lunch,230,Non-Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7067,Meals,Lunch,130,Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7068,Lemon Rice,Lunch,85,Veg,4,4745
L3005,Classic Madurai Meals,Lunch Center,Goripalayam,Madurai,4,4745,7069,Vegetable Biryani,Lunch,140,Veg,4,4745
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7070,Curd Rice,Lunch,80,Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7071,Fish Curry Meals,Lunch,210,Non-Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7072,Vegetable Biryani,Lunch,140,Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7073,Sambar Rice,Lunch,90,Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7074,Ghee Rice with Dal Fry,Lunch,150,Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7075,Egg Biryani,Lunch,170,Non-Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7076,Lemon Rice,Lunch,85,Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7077,Parotta with Kurma,Lunch,100,Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7078,Meals,Lunch,130,Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7079,Paneer Butter Masala with Roti,Lunch,170,Veg,4.5,4119
L3006,Selvam Mess,Lunch Center,Simmakkal,Madurai,4.5,4119,7080,Mushroom Biryani,Lunch,160,Veg,4.5,4119
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7081,Mushroom Biryani,Lunch,160,Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7082,Sambar Rice,Lunch,90,Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7083,Vegetable Biryani,Lunch,140,Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7084,Paneer Butter Masala with Roti,Lunch,170,Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7085,Parotta with Kurma,Lunch,100,Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7086,Egg Biryani,Lunch,170,Non-Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7087,Kothu Parotta (Egg),Lunch,140,Non-Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7088,Fish Curry Meals,Lunch,210,Non-Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7089,Meals,Lunch,130,Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7090,Mutton Biryani,Lunch,230,Non-Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7091,Mini Meals,Lunch,100,Veg,4.6,2490
L3007,Raja Lunch House,Lunch Center,Anna Nagar,Madurai,4.6,2490,7092,Lemon Rice,Lunch,85,Veg,4.6,2490
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7093,Fish Curry Meals,Lunch,210,Non-Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7094,Egg Biryani,Lunch,170,Non-Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7095,Kothu Parotta (Egg),Lunch,140,Non-Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7096,Sambar Rice,Lunch,90,Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7097,Meals,Lunch,130,Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7098,Lemon Rice,Lunch,85,Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7099,Paneer Butter Masala with Roti,Lunch,170,Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7100,Mushroom Biryani,Lunch,160,Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7101,Chicken Biryani,Lunch,190,Non-Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7102,Mutton Biryani,Lunch,230,Non-Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7103,Mini Meals,Lunch,100,Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7104,Parotta with Kurma,Lunch,100,Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7105,Vegetable Biryani,Lunch,140,Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7106,Curd Rice,Lunch,80,Veg,4.3,4956
L3008,Ganapathy Mess,Lunch Center,Tallakulam,Madurai,4.3,4956,7107,Ghee Rice with Dal Fry,Lunch,150,Veg,4.3,4956
L3009,Meenakshi Mess,Lunch Center,Periyar,Madurai,3.6,1367,7108,Mushroom Biryani,Lunch,160,Veg,3.6,1367
L3009,Meenakshi Mess,Lunch Center,Periyar,Madurai,3.6,1367,7109,Vegetable Biryani,Lunch,140,Veg,3.6,1367
L3009,Meenakshi Mess,Lunch Center,Periyar,Madurai,3.6,1367,7110,Sambar Rice,Lunch,90,Veg,3.6,1367
L3009,Meenakshi Mess,Lunch Center,Periyar,Madurai,3.6,1367,7111,Paneer Butter Masala with Roti,Lunch,170,Veg,3.6,1367
L3009,Meenakshi Mess,Lunch Center,Periyar,Madurai,3.6,1367,7112,Curd Rice,Lunch,80,Veg,3.6,1367
L3009,Meenakshi Mess,Lunch Center,Periyar,Madurai,3.6,1367,7113,Parotta with Kurma,Lunch,100,Veg,3.6,1367
L3009,Meenakshi Mess,Lunch Center,Periyar,Madurai,3.6,1367,7114,Lemon Rice,Lunch,85,Veg,3.6,1367
L3009,Meenakshi Mess,Lunch Center,Periyar,Madurai,3.6,1367,7115,Kothu Parotta (Egg),Lunch,140,Non-Veg,3.6,1367
L3009,Meenakshi Mess,Lunch Center,Periyar,Madurai,3.6,1367,7116,Ghee Rice with Dal Fry,Lunch,150,Veg,3.6,1367
